page,comment,scale
Page_5,"Do McDonald's  ked som prišla si dať niečo najedenie a kávu, má prekvapilo že podavajú zeleninu do jedál aj ako prilohy.",1
Page_5,No dostať takito pohár Latte Cafe s pusou by bolo nadhérne.,1
Page_5,"Jaaj v sobotu idemeeee , syrove specialitky nemozu chybat vzdy :)",1
Page_5,"Každý správny ""Big Mac-áč"" pije nápoj #cezslamku ;)",1
Page_5,Cez slamku aspoň sa nepovilieva keď idete po meste alebo si ju beriete do nejakého dopravného prostriedku,1
Page_6,Marcel :) a preto sa mi reklama páči...aj ked som si nevšimla o čom je,1
Page_6,Prečo nadavate ja mam dobrú skúsenosť ešte keby boli lepšie zlavy tak hneď kupujem chladničku☺,1
Page_6,"Ale nechápem preco všetci čakáte na akcie :) keď chcem poriadnu telku tak si ju kúpim no nie. Ja už mam doma 4K UHD ""50"" palcovu obludu",1
Page_6,"No to ""40%"" si mohli odpustiť a všetci sú spokojní :D . Tak buď to beriem za tie prachy, alebo neberiem, imho dobrá cena, telky sú už jak spotrebák. A zľava sa počíta od uvedenia, keďže ceny kolíšu hore dole možno na týždennej báze, tak neviem, aký bod by ste si potom priali, od čoho by to malo byť ako odvedené.",1
Page_6,"dnes som si ho kupila..povianocny darcek pod stromcek..dufam,ze mi dobre posluzi..",1
Page_6,je som ho včera kúpíla  a som velmi spokojná aj cena je super na tento model.,1
Page_6,"My sme včera kúpili chladničky a fakt bola v super cene,samozrejme nie na všetko sú zľavy a nie 50 % ale nájdu sa aj výrobky v dobrej cene ;-)",1
Page_6,"Ja som kupil Tv Full HD 32 Samsung povodna cena 350 bola pred Vianocami uvazoval som o kupe ale povedal som si pockam a dnes 290 eur , 60€ zlava celkom potesi.... ;)",1
Page_6,Pohode cena ps4,1
Page_7,Všetko najlepšie O2 Slovensko,1
Page_7,všetko najlepšie prajem ;),1
Page_7,Keby ste zlacneli telefóny 📱 nech to neni tak rozdielne s konkurenciou a bude to super! Ináč veľká spokojnosť 👍🏻 ;),1
Page_7,😘🎉🎂🍸🎶🎁🌼 všetko najlepšie,1
Page_7,vyborne video :),1
Page_7,Toto je nadherna reklama :) <3,1
Page_7,Looks so fake :/ ale myslienka pekna...,1
Page_7,Pekna reklama :)),1
Page_7,Úplne úplne suhlasim,1
Page_7,"Niet nad ľudský hlas. Počuť blízku osobu povzbudí hlavne človeka v staršom veku k ďalšej činnosti, pretože vie, že niekto ho nosí vo svojom srdci a má k nemu úprimný vzťah. Hovorené slová nielen liečia ale zostávajú hlboko v srdci človeka, a preto sa často aj vynárajú v jeho mysli; napísané sú len oznamom, na ktorý človek rýchlo zabúda.",1
Page_7,Nesnažte sa ma rozplakať... dobre? 😄😄,1
Page_7,:),1
Page_7,"""sympatak",1
Page_7,Ja som z O2 spokojny.,1
Page_7,"Uplna spokojnost s o2, ale jeden detail by sa tu predsa len nasiel. Chcel som prepisat cislo na ineho majitela, ale ked mi povedali poplatok tusim cca 10€, tak to je prilis. Vzdy som si myslel ze taketo sluzby su zadarmo, alebo aspon za symbolicky poplatok. Prajem pekny den :)",1
Page_7,To dobre bez toho zleho by som brala  stale.,1
Page_7,tak idem do toho,1
Page_7,velmi originálne video. dávame like :),1
Page_7,Vsetko najsamlepsie prajem aj tvojej rodinke.,1
Page_7,"Dobre pomáha technika vizualizácie :) 
Ak chcete začať na príklad behať, tak si nad posteľ nalepte obrázky behu. Aby ste to videli každé ráno a večer ;)",1
Page_7,Je to ferove.,1
Page_7,NASA pristála v hollywoodských štúdiách,1
Page_8,"Martin a Majka uzasny pristup rad sa s vami aj osobne stretnem, tomuto sa vravi osobnostny rozvoj, clovek ktory pochopil a vie o com je tento biznis. Su bohuzial aj tí tam von, ktori nechapu. Poniektori stale nechapu ze kazdy biznis je o ludoch o nicom inom.Je uplne jedno kto pre aku spolocnost robi, kto kde pracuje, kazdy predava sam seba a pridanu hodnotu ktoru v sebe ma. K tejto konverzacii mam len jeden vyrok ... v zime je to iste ako ... v lete 😀",1
Page_8,Priznám sa potešil ma uvedený článok.Rozhodne súhlasím s uvedenou stratégiou rozdelenia rezerv a chcem dodať že dôležité sú produkty v ktorých uvedené rezervy skončia.,1
Page_8,"ak chceš rozumne investovať, požičaj peniaze  pekárovi  a nech ti dá zato každé ráno rožteky, alebo chleba, jemu to chýbať nebude  a ty budeš mať úrok, aký ti nedá žiadna banka.....:-)",1
Page_8,Dieťa môže prísť plánovane aj neplánovane...ale o zostatok sa už dá postarať....,1
Page_8,do 16.5. stíham vystúpit,1
Page_8,"V prvom pilieri dostanete vdovecký dôchodok. ,",1
Page_8,"...teraz je to presne napísané,"" že v niektorých prípadoch"", inak vďaka, ste milý-á a možno aj tento náš písomný rozhovor pomohol niekomu pri rozhodovaní....",1
Page_8,ty spolupracuješ s OVB??? asi si nič nepochopil............... 2. pilier sa oplatí aj ľuďom nad 50-siat  :-),1
Page_8,A ceny bytov pojdu razantne doluuuuu 😉,1
Page_8,"Oplatí sa to každému,hlavne preto,že to čo si tam našetríte,tak ak si to neužijete VY a nedožijete sa dôchodku,tak aspoň Vaše deti budú mať z toho osoh a nie niekto úplne cudzí,ktorí si to nezaslúžil a neodpracoval a dostane z Vašich...",1
Page_8,"čelné sklo nemá zmysel poisťovať, vždy sa dá nájsť cesta ako na to :-) a GENERALI je super, čo sa týka pripoistení, má ich super :-)",1
Page_9,Nikto nema krajsi dizajn,1
Page_9,Mam aktivovane ☺,1
Page_9,"ja som si už do bočnej lišty nainštaloval plno ďalších aplikácií ako napríklad facebook, sms správy, kalendár...",1
Page_9,"Úžasná funkcia. 

Ešte lepšie by bolo keby ste konečne dokázali vyrobiť telefón bez nutnosti každodenného nabíjania.",1
Page_9,Lebo je naj a vtedy nie je co riesit.,1
Page_9,otazka skor nie spreco nie? ved to co dokazal samsung nema na trhu konkurenciu zacal ako predajna tusim ryb alebo plodov mora a vypracoval sa az na spicku globalnych rozmerov mobili tablety a tv proste ciernu techniku poznaju vsetci ale dominuje maximalnymi vychytavkami v bielej technike co sa mi osobne najviac paci ze uplatnuje nove technologie aj do beznych spotrebicov ako su chladnicky ci dokonca aj zehlicka proste do coho sa pusti chce byt top. inovuje uz existujuce projekty a investuje do vsetkeho co ma potencial a co nema potencial najde ho tato firma odkedy ju sledujem pokrocila milovimi krokmi a konkurencia sa ani nechyta takze tu nastava otazka z uvodu pristevku preco samsung nie no ja fakt neviem co myslite?,1
Page_9,"Za poslednych 10 rokov 9ty samsung za sebou..to nepotrebuje snad koment.. 😉
Momentalne S6 edge+ 😀",1
Page_9,Kvalita ktorá stojí za to,1
Page_9,"mám síce len starý model Samsungu no iný mobil ako Samsung by som nikdy nechcel :) lahke ovladanie, dlhá výdrž baterky, proste maximalna spokojnost :)  som verný len Samsungu",1
Page_9,"Pretoze Samsung prinasa inovacie s kazdym modelom,nove funkcie,vyladenejsi OS s nadupanym HW a to dokaze zabalit do este elegantnejsieho vzhladu.Praca,zabava,styl= SAMSUNG",1
Page_9,"Samsung je jako kofola...... když jej miluješ, není co řešit :-) #kvalita",1
Page_9,Pomáha mi každý deň!,1
Page_9,moje mobilne panictvo som stratil zo samsung veckom:))(moj prvi mobil ever),1
Page_9,"Samsung nie sú len mobily, je to niečo viac. Celá elektronika spojená so značkou Samsung je niečím výnimočná. Som staršia osoba, mám čo to odžité, za život som  vymenila viacero spotrebičov, no musím uznať že od Samsungu sa mi ešte nič nepokazilo. Mám doma chladničku, ktorá je vhodná už asi pre múzeum, no stále funguje, inak by som ich za tú dobu mala aj 5 pri iných značkách. Nielen ja milujem Samsung, ale aj rodina, preto by som mobil darovala dcére, ktorá tomu rozumie viac než ja a miluje Samsung rovnako ako ja.",1
Page_9,"Špička vo svojej triede, Apple je len životný štýl a polovica ho ani nevyužíva na 50 %ale mám jablko",1
Page_9,Mam s6 a nevymenil by som za žiaden iný. má sice dost slabu výdrz na i tak dost obrovsku baterku ale kvalita obrazu a plynulost i natrieskaneho mobilu aplikaciami stoji za to. Powerbank  z tesca problém rieši dokonale,1
Page_9,"S6 a maximálna spokojnosť :) samsungu som verná už roky... s2,s3,s4 mini",1
Page_9,Veľká spokojnosť :) mal som iPhone 5s Samsung Galaxy Note 3 a Galaxy Alpha a dosť som rozmýšľal či Edge alebo iPhone 6s a rozhodol som sa pre Samsung Edge + a neľutujem topka,1
Page_10,:),1
Page_10,Aj mňa to zaujíma,1
Page_10,:-),1
Page_10,Dakujeééééém veľmi pekne a gratulujem spolu výhercom,1
Page_10,"jupíííí, som na zozname",1
Page_10,Dakujem pekne za vyhru a tesim sa na dalsie sutaze:-),1
Page_10,"dva horáky, na jednom varia a na druhom vrie voda:-)",1
Page_10,Ano presne povedal pravdu,1
Page_10,"Radšej dám vecej, jak by malo byť malo....",1
Page_10,Ja to už mám v oku a dávam presne vody :),1
Page_10,"Vodu si vždy treba odmerať a len toľko zohrievať,potom je to naozaj škoda.",1
Page_10,Pekny kusok  👍,1
Page_10,"a kašleme nato radšej využívame ""lepšie"" zdroje",1
Page_10,zvladal by som viac............,1
Page_10,áno :),1
Page_10,"Ďakujem, napodobne",1
Page_10,"pekné. Prosím, čo je to za pesničku?",1
Page_11,pekny design,1
Page_11,je to fajn... a bude aj M4 šport???? bolo by lepsšie ako comedy central...,1
Page_11,"Parádny do ruky. Nie ako tie veľké lopaty čo musíte držať dvoma rukami, len aby ste vytiahli hornú lištu atď. :D",1
Page_11,Ale pes nemá chybu...,1
Page_11,Konecne zmenaaa :)),1
Page_11,"Nemohli by ste zaradiť Barrandov a Noe??? Na Skylink to išlo v zakladnom balíku..., ináč som s Mágio spokojná. Super bol detský program cez Vianoce a letné prazdniny... Diky!!! Toto, čo tu uvádzate, som nevyskúšala, .... Treba aj iné robiť, nielen pri tv sedieť ... ;-)",1
Page_11,Ta vasa novinka zatiaľ my nejde,1
Page_11,Super konečne niečo pozitívne,1
Page_11,Takze mozem volat zadarmo do belgicka užasne !!,1
Page_11,Veru konecne nieco pozitivne od Telekomu...,1
Page_11,Doteraz som mal len android. Ale príchodom iPhone se vyskusam uz konecne ios.. Len ma zaujima kedy  ho budete mat v Telekome v ponuke k pausalom :-),1
Page_11,Konecne.v rakusku to uz maju davno.,1
Page_11,Super toto som potreboval uz mozem umriet :-D uz len vyruesit konecne kolisanie internetu a neuvadzat klamlive udaje  v reklamach...,1
Page_11,"velmi ma laka tento telefon, ale chcel by som si pockat na note 6, aktualne vlastnim uz rok note 4, tiez som mal note 3 pred tym a dost som si zvykol na tuto radu telefonov...",1
Page_11,"Ja a rodina sme v telekome už niečo cez 15 rokov každú reklamáciu sme mali vybavenú k našej spokojnosti ceny na paušály také že každý kto prišiel s ponukou od konkurencie odišiel doslova smutný lebo nech robil čokoľvek nič lepšie nám dať nemohol, záleží aj od toho akého ochotneho pracovníka vychytate",1
Page_11,Som spokojny len skoda ze sa neda zistit aspon informacne cena telefonu este pred rokom. Urcite by som to chcel vyuzit.,1
Page_11,Hlavne ze keď cestujem vlakom tak sa v istých miestach ani nepripojim a ani nikam nedovolam. Ale inak som spokojný,1
Page_11,ja nemam zatial problem s telekomom. jedine co ma sere je signal pocas jazdi ma dialnici padá hovor lebo neni signal ale inak spokojnosť.,1
Page_12,Mozzarella di Bufalla .... kupujem ju pravidelne .... ĎAKUJEM :-),1
Page_12,Mame ich vsetkych...su zlati :-D,1
Page_13,"Tak toto je fakt skvea sprava,ta Tescoma predrazena ma veeeelmi potesila...DAKUJEEEM",1
Page_13,"tento typ bankomatu bol jediný dôvod, preco som od vas odisla tak neskoro! :) Drzim palce so zakaznickym a proklientskejsim servisom na pobockach.",1
Page_13,"Šikovný nápad,využívam ho v BB Europe OC...",1
Page_13,Ano super!,1
Page_13,...nedá mi nepochvalit super dresscode :-D,1
Page_13,"Dakujeme za uznanie :) vela klientov  pozitivne reagovali, za co dakujem :)",1
Page_13,mam hu a som nad mieru spokojny a da sa s nou platit aj v zahranici je to dobra vec paradicka,1
Page_13,Na toto som čakal :),1
Page_13,"Pekne, ozaj pekne a prehľadne...žiadne rušivé elementy",1
Page_13,Super. :),1
Page_13,mam hu a som nadmieru spokojny paradna vec,1
Page_13,Sú Súper...Som spokojný,1
Page_13,Naj naj naj zamestnanec banky  Jana Gavurová Karnayová,1
Page_13,Pouzivam uz vyše roka :),1
Page_13,Zatiaľ mám bronzovú plaketu za darovanie :) chystám sa pokračovať s darovaním :),1
Page_13,Prvý krát v živote som niečo vyhral :D,1
Page_13,Ďakujem,1
Page_14,Aj ja chcem niečo take,1
Page_14,"Ze az budem velky, chcem nieco taketo v obyvacke :)",1
Page_14,Poriadny príval kyslíka!,1
Page_14,Na bajk nikdy nie je prilis zima;-) Inak je to ale pekny napad.,1
Page_14,"lepšie je byť budený vychádzajúcim slnkom,deň začne krásne a je dlhši..""ranní ptáče dál doskáče"":)",1
Page_14,"tak to je velmi pekne sidlisko, skoda, ze je tak daleko",1
Page_14,V restauracii Galeria v Ba su take svietidla s priborom.efektne☺,1
Page_14,a vyzerá to dobre.....,1
Page_14,Toto by som brala hned. Nemali ste aj sauny priamo v kupelni? Ci zle si pamatam?,1
Page_14,"Tesime sa, tiez nas zaujimaju podmienky prevadzky...",1
Page_14,"pekne, ale pri pohlade na cennik to uz take pekne nebude :D",1
Page_14,"urcite ano, cim viac zelene, tym lepsie",1
Page_14,"do podlahy  , ak je zvyseny strop ulozne priestory v podlahe su top",1
Page_14,Aspon maly nafukovaci bazenik! :D,1
Page_14,Kvet stolička aj lezadlo..a ten bazenik by tiež ušiel..hehe,1
Page_14,"Veľké ĎAKUJEME všetkým, ktorí sa pridali...",1
Page_14,Aky pekny novy klobucik 😉😉😉,1
Page_14,Pekná práca,1
Page_14,Krásny a hocikde a nie len na víkend.,1
Page_14,"ak by som si mohla vybrať u nás, tak niekde v horách, alebo medzi lúkami, kde by sa dalo prehnať sa na koníku, alebo :DD na tichom ostrove, v neporušenej prírode pri mori :D, a jeeej to sú sny :D",1
Page_14,"Jeeeeezis,tam by sa dalo polietat.... Pristavacka pri grile:)",1
Page_14,s Eames stolickou sa absolutne nic nepokazi ....,1
Page_14,"Ja som byt videla na vlastne oci, asi je to o tom aj ako je to nafotene, ale architektura je pekna, design je pekny a takisto aj styling je pekny....samozrejme, kazdy si zariadi, aby bolo prijemne pre neho...ale designerka od IKEA urobila s teamom pekny kus prace :)",1
Page_14,Ale berieme len milych susedov! :),1
Page_14,"Krásne aj ja by som brala, hoci mám peknú kuchyňu,",1
Page_15,Bol som tam a stoji to za to :) (y),1
Page_15,Aj mne sa to páči musím si našetriť a určite si to kúpim,1
Page_15,"Tatry sú naše veľhory, ktoré sú čarovné celých 12 mesiacov. Rada sa tam vraciam , pretože sú krásne, je tam kľud, ticho, krásna príroda a v starom smokovci si vždy spomeniem na detstvo, keď sme tam boli s našim otcom na vianoce na pár dni v hoteli :-) lyzovacka v tatrách je super aj služby sú uz na oveľa lepšej úrovni ako pred rokmi. Čím ďalej tým viac sa mi tam páči a je to len kúsok od KE :-)",1
Page_15,"Pretože len tam dokážem naozaj vypnúť a užívať si krásu života :) Nikdy ma nelákala dovolenka v horách,kde namiesto oddychu a opalovania sa pri mori,leziem po skalách.. Až som sa na takú dovolenku dostala a bolo to najkrajšie,čo sa mi mohlo prihodiť :) toľko krásy čo ukrývajú naše Tatry nájdeme málokde. A ten pocit,výhľad a tá nádhera naokolo.. Neuveritelné :)",1
Page_15,Jej to je super video...aj my sme vo februari vyuzili  zlavomat a uzili si vikend vo Velkom Slavkove a super valentinsku masaz so saunou v Nitre....a bolo by super zazit aj v marci pobyt v tatrach ☺s prvym jarnym pocasim,1
Page_15,"My sme vo februari so Zlavomatom ochutnali skvely langos burger v Ruzinove (tymto ho odporucam vsetkym milovnikom nezdravych ale extremne chutnych jedal) a teraz mame zalusk na nejaky wellness vikendovy pobyt, uz si to ziada nejaky oddych, takze by ste nas velmi potesili vyhrou a my sa s Vami potom na oplatku potom podelime o zazitky prostrednictvom fotografii ako vo videu :-)",1
Page_15,"skvelý by bol nejaký wellness pobyt pre mňa a priateľa, aby sme si oddýchli od stresov a každodennej rutiny, ale potešila by aj dobrá romantická večera ;)",1
Page_15,"Zľavomat vždy ponúka super zľavy a každý z nás si určite nájde zľavu ušitú priamo na ""mieru"".☺Mňa by potešila hocijaká výhra a určite by sme ju s priateľom a naším krpcom využili👍.Prajeme nech sa Vašej stránke aj naďalej takto super darí😉",1
Page_15,ochutnat nieco japonske:) ale aj wellness by bol super ci vyhlad z ufo... ten by som si rada zopakovala ;),1
Page_15,Juuj welnes z priatelkou ;-) to by bolo uzasne ;-) obaja po tom tuzime☺,1
Page_15,Jej taká fajn kavicka by bola super aspoň na chvíľu oddych od materských povinností :),1
Page_15,"Wellness pobyt v Tatrach, ako bodka za tohtorocnou lyzovackou by pozesil nas😊 a vo februari sme od vas vyuzili pobyt na plejsoch",1
Page_15,Boli sme minuly vikend sluzby super aj hotel odporucam :-) :-) :-),1
Page_1,"Fotka vyzera perfektne. Bol som sa vcera pozriet. Je to velmi dobre, hlavne ze tie stanky su rovnake a nove, to co bolo minuly rok bola hroza. Konecne!",2
Page_1,Good job! Aj male krocky sa pocitaju :),2
Page_1,"Uprimne, po rokoch pekny strom.",2
Page_1,Teším sa na vystupenie dfs Getulata 21.11.2015!!!!!!,2
Page_2,Krasna biela Ikea;-),2
Page_2,toto sú moje najobľúbenejšie :),2
Page_2,Moja milovanaa,2
Page_2,Milujem juuuu moc))),2
Page_2,"Mathis 2.foto, náš malý cukrár :)",2
Page_2,pekne..,2
Page_2,"V poslednej dobe už nie toľko, ale vianočné pečenie si nenechajú ujsť. :-)",2
Page_2,..opravujem predošlý komentár: skvelá inšpirácia a po menších drobných úpravách sa aj nám stolík na chodbu vojde :) Tak sme si dnes urobili Vianoce.. :) :) :) Ďakujeme IKEA  :),2
Page_2,Ako vyberáte kde táto vecera bude? Budete ju robiť aj na iných miestach? Vyzerá to na super ikea akciu :-),2
Page_2,"Jooooj, tá škandinávska žiara je veľmi pekná 🎄 😊",2
Page_2,Pre mna moderna skandinavska ziara ⭐🌟🎄🌟⭐,2
Page_2,Moja milovavaaaaa♡♡♡,2
Page_2,Milujem ju moc moc😂😙😙,2
Page_2,"Moja obľúbená ""šálka"" čaju :) ♥IKEA",2
Page_2,"Pracovna salka caju...  V tejto zime a pocas chripky, ktoru liecim v praci aspon trosku pomoze a hlavne zahreje :-)",2
Page_2,naše obľúbené šálky - ovocný čaj pre moju polovičku a kávička so škoricou pre mňa,2
Page_2,...moja šálka kávy :) a čakanie na bábo :-*,2
Page_2,"Moja poobedna salka kavy a oddych, aspon kym dietatko spinka.",2
Page_2,Moja obľúbená čajíková kombinácia :),2
Page_2,jesenná šálka kávy na balkóne :),2
Page_2,"Kedy uz bude IKEA aj v Nitre? Bude tu mat dobre trzby, ja tam budem pecena varena.",2
Page_2,Toto je moja šáločková rodina od Emmy Bridgewater :-),2
Page_2,Najlepšia káva pripravená s láskou od syna...:-),2
Page_2,"Moja vecerna.💚.poezia vone kavy,svetla sviecky a pokoja domova po narocnom pracovnom dni...",2
Page_2,čaj+sušienky a my dvaja...ideálna kombinácia..:),2
Page_2,"Jedine cajove sviecky, ktore dlho a uplne vyhoria su tie Vase. :)",2
Page_2,parada!,2
Page_2,Krasna je - uz ju mam,2
Page_2,Jeej krasna je,2
Page_2,"Tento , krásny slnečný kvetinkový štýl :)",2
Page_2,Krása <3,2
Page_2,Veľmi sa mi to páči 😊,2
Page_2,aj mne krása,2
Page_2,Sortera je top! 👍,2
Page_2,"Plast, skloa papier do nadob od ikea a bio odpad do kompostu :-)",2
Page_2,Mali sme. Mnam :),2
Page_2,Lukas Baranok :-),2
Page_2,Mnaaaam,2
Page_2,Je fakt dobra,2
Page_2,Dnes som si dala na ranajky o 10:05  ....dakujem bola vyborna 😂,2
Page_2,Jaaaj tá útulnosť -krása :),2
Page_2,ta polica je super,2
Page_2,Ten hrniec na sporáku je tiež z Ikei? Ten sa mi páči...,2
Page_2,ešteže takého mám :),2
Page_2,"Muz, robi ranajky aj desiaty aj mne aj detom :) vstava o 3/4 hodimu skor ako my.",2
Page_2,Mám takého 😀,2
Page_2,ja mam presne takeho! :) <3,2
Page_2,Tiež mám takého skvelého manžela 😀,2
Page_2,"my sme dostali ,....",2
Page_2,Opet Krasne veci na sprestrenie naseho utulneho domova :-),2
Page_2,no to je bez debaty...IKEA a praktičnosť !,2
Page_3,Mam ju viac ako mesiac a zatiaľ super,2
Page_3,Mám taktiež Y50-70 a maximálna spokojnosť,2
Page_3,Ja ma Y70-70 a úplne spokojný :-),2
Page_3,Mám Y50-70 a zatiaľ uplna spokojnosť,2
Page_3,"Keď mi firma zvýši plať aspoň o 500 eur, tak prvé čo urobím si kúpim nový mobil zn Lenovo...",2
Page_3,"Veru dobry je. Mam ho uz mesiac,spokojnost velika!!!",2
Page_3,Ja ho mám pd vianoc a funguje perfektne 👌👌👌,2
Page_3,Mám yoga tab2 pro. Zatiaľ spokojnosť. 2 metrová obrazovka hocikedy a hocikde,2
Page_3,Ja mam lenovo projektor a tiež spokojnosť ale mal som aj yoga 2 a 3 pro ale mali slabé projektory teda aspoň trojka,2
Page_3,"Chcem práčku Lenovo, mikrovlnku Lenovo a ešte zopár somariniek Lenovo, lebo Lenovo.. :)",2
Page_3,Ja mam pocitac lenovo a je super.mam aj mobil ale ten blbne aj ked je zapnuty  tak ked mi volaju tak im hlasi ze som vypnuta a len ny chodia sms o zmeskanych hovoroch,2
Page_3,Ja mam mobil lenovo a7000 a najvetcia spokojnost a mam aj notebook lenovo a 70 a uplna spokojnost nemam s nimy ziadny problem fakt super 😊,2
Page_3,No ste super mám mobil lenovo a 8 ročný notbook lenovo,2
Page_3,"dnes nam od Vas domov pribudol 3. kusok, zatial velka spokojnost ;)",2
Page_3,Ja mám Lenovo a je fakt ale fakt TOP <3 je to Láska moja veľka,2
Page_3,Ja mam  thinkpad a som prekvapeni z vykonom a kvalitou .    Odporucam.,2
Page_3,"P70 a P90 su velmi dobre telefony ale ja mam P7000 a ani ten neni najhorsi ma 5.1 androind zachvilu budem mat aktualku na 5.2 ..uplne pohode slape :) Odporucam znacku lenovo ..kvalita za dobru a rozumnu cenu a hlavne rozmeri :) a pre ludi ktory cakaju ""vecnost na nahradny diel"" je tu rada ;) skuste sa obratit na vyrobcu ;) a aktualizacie prebiehaju uplne ako maju tak neviem vcom je problem :) ODPORUCAM",2
Page_3,"Je to uzasny mobil ktory zboznujem,,,kym neprasklo sklo a zistila som ze servis takmer nedostupny a cakanie na nahradny diel nekonecne",2
Page_3,Super mobilček a kitkat androidom ... Ked sa to preklopilo na 5.1 katastrofa a fixny upgrade S139 mi nechce vyvolat pre stiahnutie .... Sklamany a toho zariadenia co som kupil mimo O2. To ostalo na 4.4 šlape jak hodinky ...... Viete mi poradit ? 😊,2
Page_3,Potvrdzujem. Nahravanie zvuku je excelentne! Videa su absolutne bez sumu. Som velmi spokojny s tymto smartfonom. :-),2
Page_3,"Je to môj budúci telefón, pozeral som online predstavenie a nevedl som sa ho dočkať. Má všetko čo bežný použivaťeľ potrebuje, a to nevravím o takmer profesionálnom fotoaparáte. Som z neho nadšený :) len si ešte budem musieť nejakú chvíľu počkať. Dať 450€ je na moje ( určite nie len pre mňa ) finančné prostriedky naozaj veľa. Osobne som sa rozhodol počkať si na cenu niečo okolo 300€ ale uvidíme čo mi osud nachystá ;)",2
Page_3,"Ano je. Dokonca je fakt citit aj kvalita mikrofonov, nie len reproduktorov. Pri nahravani videa je to bez sumov. Zvuk ako taky sa na tomto smartfone skutocne vydaril.",2
Page_3,"Mam ho doma od 15 decembra co prisiel na SK trh,najlepsi smartphone co som doteraz mal , a to som vzdy mal najvyssie rady fonov,jednoducho sa vydaril",2
Page_3,"lenovo ideapad yoga 700 je pecka úplne, čo sa týka dizajnu, ale aj parametrov!",2
Page_3,Ja len lenovo je super mam taky .,2
Page_4,Suuuper,2
Page_4,"Konecne , je naozaj chutna a vyborne sa z nej pecie :) tesime sa aj bezlaktozovemu mliecku a uz len cakame na bezlaktozove jogurty :D",2
Page_4,Konečne !!! Ja som si ju davala kupovat v ceskom Lidli. Je uzasna ....som rada ze je uz dostupna aj u nas,2
Page_4,"Dobry den, ja sa neskutocne tesim z tychto produktov, rovnako ako  z bezlaktozovych...prosim neuvazujete doplnit este aj bezlaktozovu smotanu na slahanie a tvaroh? :)",2
Page_4,u nas v Lidli ide na dracku...,2
Page_4,"Super, tesim sa ;-)",2
Page_4,Potešili ste ma s touto múkou. Teraz ju už nebudem musieť chodiť kupovať inde.,2
Page_4,Vyskusana neskutocna!! 🔝😍😍😍,2
Page_4,"Super, Lidl je top!",2
Page_4,Už vela jedál som pripravila podľa ich receptov a chutili 👍.,2
Page_4,"U nas chutia kolače,torty, rolady ktore pečie moj syn podla lidlovej knihy a su vyborne",2
Page_4,Pravidelne peciem recepty z Vašej cukrarne. Mnohe ovladam uz z pamati :-) Su vyborne :-),2
Page_4,To musí byť veľká mňamka,2
Page_4,WOW!!! toto dneska musím vyskúšať!!!!,2
Page_4,"Konečne perfektne veci, už sa nevieme dočkať pondelka. Len dúfam, že decke kolieskové korčule budú kvalitné A bude ich viac na dané číslo, len dúfam, že sa nám jedny podarí kúpiť.",2
Page_4,Budem vaša chodiaca reklama 😘,2
Page_4,Lebo cien je fajnova kozmetika 😉😊a rada ju pouzivam 😘,2
Page_4,"Lebo táto značka je skvelá, veľmi rada ju používam tak by som chcela vyskúšať aj ďalšie výrobky",2
Page_4,"Lebo Lidl je nas ""rodinny"" obchod, kde chodime denne nakupovat a zaslúžila by som si takuto pozornosť za nasu vernost :-)... A este preto, ze cien kozmetika je kvalitna a potesil by ma taky darcek k dnesnym meninam ;-)",2
Page_4,Pretože každý len chce a chce a ja si len prosím vyhrať ;),2
Page_4,Cien je dobrá kozmetika od telovej až vlasovú ju použiva každý v našej rodine,2
Page_4,"Lebo znacku Cien zboznujeme a stala sa pre mna a rodinu neodmyslitelnou sucastou kazdeho dna.Navyse mam dlhe vlasy, ktore po zime potrebuju regeneraciu a znacka Cien mi urcite pomoze, lebo je TOP 😄",2
Page_4,Pretože nakupujem v Lídl všetko možne 😀,2
Page_4,"Pretoze vas obdivujem, ze ste este nestratili nervy co sa tyka temy ""ZIHDIELKO"". :) A pretoze u vas rada nakupujem a mam rada vase predajne. :)",2
Page_4,Cien je super znacka...:),2
Page_4,Pretože výrobky z lidla sú výborné a určite stoja za vyskúšanie 😉,2
Page_4,som Vas verny zakaznik :),2
Page_4,"Som Vasou stalou zakaznickou a uvidim, ci sa stastie unavi.",2
Page_4,"Pretoze pri mojom malom syncekovi mam na seba fakt malo casu, a zisli by takito pomocnici na moju hrivu, aby som stracala co najmenej casu u kadernika;-)",2
Page_4,"Priznam sa ze ked som pocula o ""Lidlovom"" sampone tak to vo mne vzbudilo totalnu nedoveru. Kedze mam dlhsie kucerave vlasy ktore sa rychlo vysusia je problem najst kozmetiku ktora je dobra a neni plna umelych latok. Zatial ma milo prekvapil kondicioner Cien ktory som nahodou pouzila na navsteve u maminy. Novy rad by som urcite rada vyskusala a verim ze s pozitivnou odozvou a recenziou. ☺☺☺",2
Page_4,"Len tak,,,pre radost... :-)",2
Page_4,pretože u vás veľmi rada nakupujem a výrobky cien mám veľmi rada a často ich používam a pretože by ma to veľmi potešilo :),2
Page_4,Som spokojna s vyrobkami cien .Nedopustim,2
Page_4,"lidl je nejlepsi na trhnu Kvalita 100%
Super ceny 
Vzdy doplnene potraviny 
Cien vyrobky su kvalitne voni prijemne a co se tyce aj deckych vyrobku co tam rada len nakupujem PLINKY VODY SAGUARP SAMPONIKY MOMO UME STE NA PRVEM MISTE CHODIM LEN DO LIDLA V TRNAVE TU MAME DVA LIDLI  :-*",2
